,id,step_id,vendor,playbook_name,playbook_description,step_names,step_types,step_description,actuator
1085,p1086,s14638,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,correlates recently created and modified files against TIP,regular, correlates recently created and modified files against TIP,
1085,p1086,s14639,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,reviews prefetch data,regular, reviews prefetch data,
1085,p1086,s14640,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,reviews history of connected USB drives,regular, reviews history of connected USB drives,
1085,p1086,s14641,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,looks for processes without executable image on disk,regular, looks for processes without executable image on disk,
1085,p1086,s14642,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,looks for system processes with suspicious execution times,regular, looks for system processes with suspicious execution times,
1085,p1086,s14643,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,looks for process with short edit distance from known process,regular, looks for process with short edit distance from known process,
1085,p1086,s14644,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,checks process tree and look for suspicious relationships,regular, checks process tree and look for suspicious relationships,
1085,p1086,s14645,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,looks for traces of network sniffers,regular, looks for traces of network sniffers,
1085,p1086,s14646,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,analyzes network traffic for malware activity,regular, analyzes network traffic for malware activity,
1085,p1086,s14647,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,reviews shellbag data,regular, reviews shellbag data,
1085,p1086,s14648,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,looks up hashes to find trojanized modules,regular, looks up hashes to find trojanized modules,
1085,p1086,s14649,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,analyzes network traffic for signs of intrusion,regular, analyzes network traffic for signs of intrusion,
1085,p1086,s14650,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,looks for modifications of system files,regular, looks for modifications of system files,
1085,p1086,s14651,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,datas Leak Assessment,title, datas Leak Assessment,
1085,p1086,s14652,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,assesss history of C&C communication in network logs,regular, assesss history of C&C communication in network logs,
1085,p1086,s14653,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,assesss the history of local and remote file accesses,regular, assesss the history of local and remote file accesses,
1085,p1086,s14654,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,assesss unusual activity and data access,regular, assesss unusual activity and data access,
1085,p1086,s14655,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,wass any sensitive information leaked?,condition, wass any sensitive information leaked?,
1085,p1086,s14656,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,notifys Public Relations (PR) team,regular, notifys Public Relations (PR) team,
1085,p1086,s14657,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,responds,title, responds,
1085,p1086,s14658,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,wass malware found?,condition, wass malware found?,
1085,p1086,s14659,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,informs user that no malware was found,regular, informs user that no malware was found,
1085,p1086,s14660,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,reports malware sample to AV vendor,regular, reports malware sample to AV vendor,
1085,p1086,s14661,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,disables compromised AD account(s),regular, disables compromised AD account(s),
1085,p1086,s14662,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,revokes authentication keys stored on the compromised host,regular, revokes authentication keys stored on the compromised host,
1085,p1086,s14663,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,revokes VPN credentials,regular, revokes VPN credentials,
1085,p1086,s14664,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,instructs the owner to change their passwords,regular, instructs the owner to change their passwords,
1085,p1086,s14665,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,bans relevant hashes across all systems,regular, bans relevant hashes across all systems,
1085,p1086,s14666,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,searchs for malicious communications from other systems,regular, searchs for malicious communications from other systems,
1085,p1086,s14667,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,remediates and wrap up,title, remediates and wrap up,
1085,p1086,s14668,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,notifys affected user,regular, notifys affected user,
1085,p1086,s14669,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,provides end-user remediation guidance and link to training,regular, provides end-user remediation guidance and link to training,
1085,p1086,s14670,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,iss the identified malware known?,condition, iss the identified malware known?,
1085,p1086,s14671,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,documents manual remediation steps,regular, documents manual remediation steps,
1085,p1086,s14672,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,triggers remediation scripts,regular, triggers remediation scripts,
1085,p1086,s14673,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,wass remediation successful?,condition, wass remediation successful?,
1085,p1086,s14674,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,opens a ticket for IT to reimage the entire system,regular, opens a ticket for IT to reimage the entire system,
1085,p1086,s14675,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,removes temporary containment measures,regular, removes temporary containment measures,
1085,p1086,s14676,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,reinstates disabled user accounts with new passwords,regular, reinstates disabled user accounts with new passwords,
1085,p1086,s14677,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,deploys generated IoCs in relevant controls,regular, deploys generated IoCs in relevant controls,
1085,p1086,s14678,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,shares generated IoCs with partner organizations,regular, shares generated IoCs with partner organizations,
1085,p1086,s14679,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,emails report to CISO,regular, emails report to CISO,
1085,p1086,s14682,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,continues with the investigation,title, continues with the investigation,
1085,p1086,s14683,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,updates incident with findings,regular, updates incident with findings,
1085,p1086,s14684,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,memorys Dump Investigation,title, memorys Dump Investigation,
1085,p1086,s14685,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,devices Investigation,title, devices Investigation,
1085,p1086,s14686,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,autoruns Investigation,title, autoruns Investigation,
1085,p1086,s14687,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,processess Investigation,title, processess Investigation,
1085,p1086,s14688,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,networks Investigation,title, networks Investigation,
1085,p1086,s14690,XSOAR,Malware Investigation - Manual,Master playbook for investigating suspected malware presence on an endpoint. Labels:  - System: the hostname for the endpoint being investigated,nos Malware Found,title, nos Malware Found,
1086,p1087,s14692,XSOAR,Mitre Attack - Extract Technique Information From ID,This playbook accepts as input MITRE techniques IDs. It returns the MITRE technique name and full technique data using the MITRE integration.,gets MITRE name,regular, gets MITRE name,
1086,p1087,s14693,XSOAR,Mitre Attack - Extract Technique Information From ID,This playbook accepts as input MITRE techniques IDs. It returns the MITRE technique name and full technique data using the MITRE integration.,gets MITRE details,regular, gets MITRE details,
1086,p1087,s14695,XSOAR,Mitre Attack - Extract Technique Information From ID,This playbook accepts as input MITRE techniques IDs. It returns the MITRE technique name and full technique data using the MITRE integration.,ares there techniques?,condition, ares there techniques?,
1086,p1087,s14696,XSOAR,Mitre Attack - Extract Technique Information From ID,This playbook accepts as input MITRE techniques IDs. It returns the MITRE technique name and full technique data using the MITRE integration.,iss MITRE ATT&CK v2 available?,condition, iss MITRE ATT&CK v2 available?,
1087,p1088,s14698,XSOAR,Phishing - Core,Provides a basic response to phishing incidents. Playbook features: - Calculates reputation for all indicators - Extracts indicators from email attachments - Calculates severity for the incident based on indicator reputation - Updates reporting user about investigation status - Allows manual remediation of the incident,acknowledges email,regular, acknowledges email,
1087,p1088,s14699,XSOAR,Phishing - Core,Provides a basic response to phishing incidents. Playbook features: - Calculates reputation for all indicators - Extracts indicators from email attachments - Calculates severity for the incident based on indicator reputation - Updates reporting user about investigation status - Allows manual remediation of the incident,gets screenshots of URLs,regular, gets screenshots of URLs,
1087,p1088,s14700,XSOAR,Phishing - Core,Provides a basic response to phishing incidents. Playbook features: - Calculates reputation for all indicators - Extracts indicators from email attachments - Calculates severity for the incident based on indicator reputation - Updates reporting user about investigation status - Allows manual remediation of the incident,cans URL screenshots be taken?,condition, cans URL screenshots be taken?,
1087,p1088,s14701,XSOAR,Phishing - Core,Provides a basic response to phishing incidents. Playbook features: - Calculates reputation for all indicators - Extracts indicators from email attachments - Calculates severity for the incident based on indicator reputation - Updates reporting user about investigation status - Allows manual remediation of the incident,ares there indicators with scores?,condition, ares there indicators with scores?,
1087,p1088,s14702,XSOAR,Phishing - Core,Provides a basic response to phishing incidents. Playbook features: - Calculates reputation for all indicators - Extracts indicators from email attachments - Calculates severity for the incident based on indicator reputation - Updates reporting user about investigation status - Allows manual remediation of the incident,hows severe is the incident?,condition, hows severe is the incident?,
1087,p1088,s14703,XSOAR,Phishing - Core,Provides a basic response to phishing incidents. Playbook features: - Calculates reputation for all indicators - Extracts indicators from email attachments - Calculates severity for the incident based on indicator reputation - Updates reporting user about investigation status - Allows manual remediation of the incident,"sets incident severity to ""low""",regular,"Builtin sets incident severity to ""low""",Builtin
1087,p1088,s14704,XSOAR,Phishing - Core,Provides a basic response to phishing incidents. Playbook features: - Calculates reputation for all indicators - Extracts indicators from email attachments - Calculates severity for the incident based on indicator reputation - Updates reporting user about investigation status - Allows manual remediation of the incident,"sets incident severity to ""medium""",regular,"Builtin sets incident severity to ""medium""",Builtin
1087,p1088,s14705,XSOAR,Phishing - Core,Provides a basic response to phishing incidents. Playbook features: - Calculates reputation for all indicators - Extracts indicators from email attachments - Calculates severity for the incident based on indicator reputation - Updates reporting user about investigation status - Allows manual remediation of the incident,"sets incident severity to ""high""",regular,"Builtin sets incident severity to ""high""",Builtin
1087,p1088,s14706,XSOAR,Phishing - Core,Provides a basic response to phishing incidents. Playbook features: - Calculates reputation for all indicators - Extracts indicators from email attachments - Calculates severity for the incident based on indicator reputation - Updates reporting user about investigation status - Allows manual remediation of the incident,manuallys investigate the incident,regular, manuallys investigate the incident,
1087,p1088,s14707,XSOAR,Phishing - Core,Provides a basic response to phishing incidents. Playbook features: - Calculates reputation for all indicators - Extracts indicators from email attachments - Calculates severity for the incident based on indicator reputation - Updates reporting user about investigation status - Allows manual remediation of the incident,iss the email malicious or benign?,condition, iss the email malicious or benign?,
1087,p1088,s14708,XSOAR,Phishing - Core,Provides a basic response to phishing incidents. Playbook features: - Calculates reputation for all indicators - Extracts indicators from email attachments - Calculates severity for the incident based on indicator reputation - Updates reporting user about investigation status - Allows manual remediation of the incident,updates user that the email is malicious,regular, updates user that the email is malicious,
1087,p1088,s14709,XSOAR,Phishing - Core,Provides a basic response to phishing incidents. Playbook features: - Calculates reputation for all indicators - Extracts indicators from email attachments - Calculates severity for the incident based on indicator reputation - Updates reporting user about investigation status - Allows manual remediation of the incident,updates user that the email is benign,regular, updates user that the email is benign,
1087,p1088,s14710,XSOAR,Phishing - Core,Provides a basic response to phishing incidents. Playbook features: - Calculates reputation for all indicators - Extracts indicators from email attachments - Calculates severity for the incident based on indicator reputation - Updates reporting user about investigation status - Allows manual remediation of the incident,manuallys remediate the incident,regular, manuallys remediate the incident,
1087,p1088,s14711,XSOAR,Phishing - Core,Provides a basic response to phishing incidents. Playbook features: - Calculates reputation for all indicators - Extracts indicators from email attachments - Calculates severity for the incident based on indicator reputation - Updates reporting user about investigation status - Allows manual remediation of the incident,closes investigation,regular,Builtin closes investigation,Builtin
1087,p1088,s14712,XSOAR,Phishing - Core,Provides a basic response to phishing incidents. Playbook features: - Calculates reputation for all indicators - Extracts indicators from email attachments - Calculates severity for the incident based on indicator reputation - Updates reporting user about investigation status - Allows manual remediation of the incident,extracts Indicators From File - Generic v2,playbook, extracts Indicators From File - Generic v2,
1087,p1088,s14713,XSOAR,Phishing - Core,Provides a basic response to phishing incidents. Playbook features: - Calculates reputation for all indicators - Extracts indicators from email attachments - Calculates severity for the incident based on indicator reputation - Updates reporting user about investigation status - Allows manual remediation of the incident,processs Email - Core,playbook, processs Email - Core,
1087,p1088,s14714,XSOAR,Phishing - Core,Provides a basic response to phishing incidents. Playbook features: - Calculates reputation for all indicators - Extracts indicators from email attachments - Calculates severity for the incident based on indicator reputation - Updates reporting user about investigation status - Allows manual remediation of the incident,cans an image of the email be rendered?,condition, cans an image of the email be rendered?,
1087,p1088,s14715,XSOAR,Phishing - Core,Provides a basic response to phishing incidents. Playbook features: - Calculates reputation for all indicators - Extracts indicators from email attachments - Calculates severity for the incident based on indicator reputation - Updates reporting user about investigation status - Allows manual remediation of the incident,renders HTML to an image,regular, renders HTML to an image,
1088,p1089,s14732,XSOAR,Phishing - Core v2,"This playbook provides a basic response to phishing incidents, including: - Calculating reputation for all indicators - Extracting indicators from email attachments - Calculating severity for the incident based on indicator reputation - Updating the reporting user about investigation status - Enabling manual incident remediation   This updated playbook uses:   1) Incident fields instead of labels   2) The ""Process Email - Core v2"" playbook",processs Email - Core v2,playbook, processs Email - Core v2,
1089,p1090,s14736,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,assigns to analyst,regular, assigns to analyst,
1089,p1090,s14737,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,manuallys review the incident,regular, manuallys review the incident,
1089,p1090,s14739,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,triages,title, triages,
1089,p1090,s14740,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,acknowledges incident was received,regular, acknowledges incident was received,
1089,p1090,s14741,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,iss the email malicious?,condition, iss the email malicious?,
1089,p1090,s14742,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,updates the user that the reported email is safe,regular, updates the user that the reported email is safe,
1089,p1090,s14743,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,engages with User,title, engages with User,
1089,p1090,s14745,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,processs Email - Generic v2,playbook, processs Email - Generic v2,
1089,p1090,s14747,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,searchs And Delete Emails - Generic v2,playbook, searchs And Delete Emails - Generic v2,
1089,p1090,s14749,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,emails Is Malicious,title, emails Is Malicious,
1089,p1090,s14750,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,undetermineds,title, undetermineds,
1089,p1090,s14753,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,shoulds emails be searched and deleted?,condition, shoulds emails be searched and deleted?,
1089,p1090,s14754,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,shoulds indicators be blocked automatically?,condition, shoulds indicators be blocked automatically?,
1089,p1090,s14755,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,starts Detection Timer,title, starts Detection Timer,
1089,p1090,s14756,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,stops Remediation Timer,title, stops Remediation Timer,
1089,p1090,s14757,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,indicators Enrichment,title, indicators Enrichment,
1089,p1090,s14760,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,investigations,title, investigations,
1089,p1090,s14766,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,saves reporter email address in field,regular,Builtin saves reporter email address in field,Builtin
1089,p1090,s14767,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,predicts phishing type using pre-trained phishing model,regular, predicts phishing type using pre-trained phishing model,
1089,p1090,s14768,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,machines Learning,title, machines Learning,
1089,p1090,s14769,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,updates incident with predictions,regular,Builtin updates incident with predictions,Builtin
1089,p1090,s14770,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,dids the model predict the phishing type?,condition, dids the model predict the phishing type?,
1089,p1090,s14772,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,entitys Enrichment - Phishing v2,playbook, entitys Enrichment - Phishing v2,
1089,p1090,s14774,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,searchs & Delete Email,title, searchs & Delete Email,
1089,p1090,s14775,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,manuals Remediation,title, manuals Remediation,
1089,p1090,s14776,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,emails Campaign Search,title, emails Campaign Search,
1089,p1090,s14777,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,detects & Manage Phishing Campaigns,playbook, detects & Manage Phishing Campaigns,
1089,p1090,s14781,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,detonates URL - Generic,playbook, detonates URL - Generic,
1089,p1090,s14782,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,detonates URL?,condition, detonates URL?,
1089,p1090,s14783,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,predicts Phishing URLs,regular, predicts Phishing URLs,
1089,p1090,s14784,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,predicts Phishing Type,title, predicts Phishing Type,
1089,p1090,s14785,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,predicts Phishing URLs,title, predicts Phishing URLs,
1089,p1090,s14786,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,incidents Created Manually,title, incidents Created Manually,
1089,p1090,s14787,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,wass the reporter of the phishing email specified?,condition, wass the reporter of the phishing email specified?,
1089,p1090,s14788,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,hows was the incident created?,condition, hows was the incident created?,
1089,p1090,s14789,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,updates the user that the reported email is malicious,regular, updates the user that the reported email is malicious,
1089,p1090,s14790,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,cans the user be informed about the verdict?,condition, cans the user be informed about the verdict?,
1089,p1090,s14791,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,updates the user that the email is a malicious campaign,regular, updates the user that the email is a malicious campaign,
1089,p1090,s14793,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,checks if original email was retrieved,condition, checks if original email was retrieved,
1089,p1090,s14794,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,dids domain-squatting occur?,condition, dids domain-squatting occur?,
1089,p1090,s14795,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,domain-squattings,title, domain-squattings,
1089,p1090,s14796,XSOAR,Phishing - Generic v3,This playbook investigates and remediates a potential phishing incident. It engages with the user that triggered the incident while investigating the incident itself. Note: Final remediation tasks are always decided by a human analyst. ,saves domain-squatting result to incident field,regular,Builtin saves domain-squatting result to incident field,Builtin
1090,p1091,s14802,XSOAR,Phishing Investigation - Generic v2,"Use this playbook to investigate and remediate a potential phishing incident. The playbook simultaneously engages with the user that triggered the incident, while investigating the incident itself.  The final remediation tasks are always decided by a human analyst.",stores the email address of the reporting user,regular, stores the email address of the reporting user,
1090,p1091,s14809,XSOAR,Phishing Investigation - Generic v2,"Use this playbook to investigate and remediate a potential phishing incident. The playbook simultaneously engages with the user that triggered the incident, while investigating the incident itself.  The final remediation tasks are always decided by a human analyst.",processs Email - Generic,playbook, processs Email - Generic,
1090,p1091,s14841,XSOAR,Phishing Investigation - Generic v2,"Use this playbook to investigate and remediate a potential phishing incident. The playbook simultaneously engages with the user that triggered the incident, while investigating the incident itself.  The final remediation tasks are always decided by a human analyst.",wass the incident part of a phishing campaign?,condition, wass the incident part of a phishing campaign?,
