id,vendor,playbook_name,playbook_description,tags,steps,actuator,step_types,step_names,step_id,step_description
p27,CISA,CVE Patch Testing,no description,[],24,Human,Activity,SOC and NOC Develop Mitigation Strategy,s15871,Human SOC and NOC Develop Mitigation Strategy
p27,CISA,CVE Patch Testing,no description,[],24,Human,Activity,SOC and NOC Execute Mitigation Matching Policy,s15872,Human SOC and NOC Execute Mitigation Matching Policy
p27,CISA,CVE Patch Testing,no description,[],24,Human,Activity,SOC and NOC Close Respective Tickets,s15873,Human SOC and NOC Close Respective Tickets
p27,CISA,CVE Patch Testing,no description,[],24,,Event,Verify CVE Patch Testing,s15875, Verify CVE Patch Testing
p28,CISA,Patch Systems for CVE,no description,[],13,,Gateway,Expedited patching needed?,s15876, Expedited patching needed?
p28,CISA,Patch Systems for CVE,no description,[],13,,Gateway,Systems vulnerable?,s15877, Systems vulnerable?
p28,CISA,Patch Systems for CVE,no description,[],13,Human,Activity,"NOC 
Deploys Patches Following Policy",s15878,"Human NOC 
Deploys Patches Following Policy"
p28,CISA,Patch Systems for CVE,no description,[],13,Human,Activity,"SOC 
and NOC Close Respective Tickets",s15879,"Human SOC 
and NOC Close Respective Tickets"
p28,CISA,Patch Systems for CVE,no description,[],13,Human,Activity,NOC Verifies Patch Rollout,s15880,Human NOC Verifies Patch Rollout
p28,CISA,Patch Systems for CVE,no description,[],13,Human,Activity,SOC Develops Mitigation Strategy,s15881,Human SOC Develops Mitigation Strategy
p28,CISA,Patch Systems for CVE,no description,[],13,Human,Activity,SOC Deploys Mitigation,s15882,Human SOC Deploys Mitigation
p28,CISA,Patch Systems for CVE,no description,[],13,,Activity,SOAR Updates Configuration Management that CVE is Addressed,s15883, SOAR Updates Configuration Management that CVE is Addressed
p28,CISA,Patch Systems for CVE,no description,[],13,,Activity,SOAR Scans Patched Systems via Vulnerability Scan,s15884, SOAR Scans Patched Systems via Vulnerability Scan
p28,CISA,Patch Systems for CVE,no description,[],13,,Activity,SOAR Extracts Operator Recommendation,s15885, SOAR Extracts Operator Recommendation
p28,CISA,Patch Systems for CVE,no description,[],13,,Activity,"NOC 
Deploys Patch via Config Management Schedule",s15886," NOC 
Deploys Patch via Config Management Schedule"
p28,CISA,Patch Systems for CVE,no description,[],13,,StartEvent,Verify CVE Patch Testing,s15888, Verify CVE Patch Testing
p29,CISA,Verify CVE Patch Testing,no description,[],15,,StartEvent,CVE Patch Testing,s15889, CVE Patch Testing
p29,CISA,Verify CVE Patch Testing,no description,[],15,,Activity,SOAR Creates Ticket for NOC,s15893, SOAR Creates Ticket for NOC
p29,CISA,Verify CVE Patch Testing,no description,[],15,,Activity,SOAR Creates Ticket for SOC,s15894, SOAR Creates Ticket for SOC
p29,CISA,Verify CVE Patch Testing,no description,[],15,,Activity,SOAR Updates SOC Ticket with Test Results,s15895, SOAR Updates SOC Ticket with Test Results
p29,CISA,Verify CVE Patch Testing,no description,[],15,,Activity,SOAR Updates NOC Ticket with Test Results,s15896, SOAR Updates NOC Ticket with Test Results
p29,CISA,Verify CVE Patch Testing,no description,[],15,,Event,SOAR waits for automated test completion,s15897, SOAR waits for automated test completion
p29,CISA,Verify CVE Patch Testing,no description,[],15,,Activity,SOAR Notifies SOC Analyst of Ticket,s15898, SOAR Notifies SOC Analyst of Ticket
p29,CISA,Verify CVE Patch Testing,no description,[],15,,Activity,SOAR Notifies NOC Analyst of Ticket,s15899, SOAR Notifies NOC Analyst of Ticket
p29,CISA,Verify CVE Patch Testing,no description,[],15,Human,Activity,NOC Reviews Ticket,s15900,Human NOC Reviews Ticket
p29,CISA,Verify CVE Patch Testing,no description,[],15,Human,Activity,SOC and NOC Review Risk and Patch Policy,s15902,Human SOC and NOC Review Risk and Patch Policy
p29,CISA,Verify CVE Patch Testing,no description,[],15,,Event,Patch Systems for CVE,s15903, Patch Systems for CVE
p30,CISA,Blocked File Digest Review,no description,[],11,,StartEvent,Daily Review of Newly Blocked Files,s15904, Daily Review of Newly Blocked Files
p30,CISA,Blocked File Digest Review,no description,[],11,,Activity,SOAR Gathers Digest of Newly Blocked Files,s15905, SOAR Gathers Digest of Newly Blocked Files
p30,CISA,Blocked File Digest Review,no description,[],11,,Activity,SOAR Creates Review Ticket,s15906, SOAR Creates Review Ticket
p30,CISA,Blocked File Digest Review,no description,[],11,,Gateway,Empty list?,s15907, Empty list?
p30,CISA,Blocked File Digest Review,no description,[],11,,Gateway,Modifications needed?,s15908, Modifications needed?
p30,CISA,Blocked File Digest Review,no description,[],11,,Activity,SOAR Notifies Operator of Ticket,s15909, SOAR Notifies Operator of Ticket
p30,CISA,Blocked File Digest Review,no description,[],11,Human,Activity,Operator Reviews Ticket,s15910,Human Operator Reviews Ticket
p30,CISA,Blocked File Digest Review,no description,[],11,Human,Activity,Operator Modifies Block List,s15911,Human Operator Modifies Block List
p30,CISA,Blocked File Digest Review,no description,[],11,Human,Activity,Operator Confirms Change and Closes Ticket,s15912,Human Operator Confirms Change and Closes Ticket
p30,CISA,Blocked File Digest Review,no description,[],11,Human,Activity,Operator Closes Ticket,s15913,Human Operator Closes Ticket
p31,CISA,Monoitor Threat Feed Ingest,no description,[],10,,StartEvent,Set Interval for Checking Threat Feed Ingest,s15915, Set Interval for Checking Threat Feed Ingest
p31,CISA,Monoitor Threat Feed Ingest,no description,[],10,,Activity,SOAR Queries TIP for New Records Since Last Interval,s15916, SOAR Queries TIP for New Records Since Last Interval
p31,CISA,Monoitor Threat Feed Ingest,no description,[],10,,Activity,SOAR Creates Ticket for Possible Feed Failure,s15917, SOAR Creates Ticket for Possible Feed Failure
p31,CISA,Monoitor Threat Feed Ingest,no description,[],10,,Gateway,Does count of records meet threshold for possible feed failure?,s15918, Does count of records meet threshold for possible feed failure?
p31,CISA,Monoitor Threat Feed Ingest,no description,[],10,,Gateway,Is feed experiencing a failure?,s15919, Is feed experiencing a failure?
p31,CISA,Monoitor Threat Feed Ingest,no description,[],10,Human,Activity,Threat Intel Analyst Reviews Ticket,s15921,Human Threat Intel Analyst Reviews Ticket
p31,CISA,Monoitor Threat Feed Ingest,no description,[],10,Human,Activity,Threat Intel Works with NOC to Resolve Issues,s15922,Human Threat Intel Works with NOC to Resolve Issues
p31,CISA,Monoitor Threat Feed Ingest,no description,[],10,Human,Activity,Threat Intel Closes Ticket,s15923,Human Threat Intel Closes Ticket
p32,CISA,Resolve IOC Block-Allow Conflict,no description,[],7,,Activity,SOAR Creates Ticket for Analyst Review,s15926, SOAR Creates Ticket for Analyst Review
p32,CISA,Resolve IOC Block-Allow Conflict,no description,[],7,,Activity,Notify Analyst of Ticket,s15927, Notify Analyst of Ticket
p32,CISA,Resolve IOC Block-Allow Conflict,no description,[],7,Human,Activity,SOC Makes Needed Changes to Block - Allow List,s15929,Human SOC Makes Needed Changes to Block - Allow List
p33,CISA,Account COA Alert Review,no description,[],41,,StartEvent,Process Alert on Account  OR Monitor Account OR Analyst Review of Account Alerts,s15932, Process Alert on Account  OR Monitor Account OR Analyst Review of Account Alerts
p33,CISA,Account COA Alert Review,no description,[],41,,Activity,SOAR Gathers Alert and Account Info,s15933, SOAR Gathers Alert and Account Info
p33,CISA,Account COA Alert Review,no description,[],41,,Activity,SOAR Queries Directory for Account Type,s15934, SOAR Queries Directory for Account Type
p33,CISA,Account COA Alert Review,no description,[],41,,Activity,SOAR Resets User Account,s15935, SOAR Resets User Account
p33,CISA,Account COA Alert Review,no description,[],41,,Activity,SOAR Gathers Privilege Info From Directory Group,s15936, SOAR Gathers Privilege Info From Directory Group
p33,CISA,Account COA Alert Review,no description,[],41,,Activity,SOAR Gathers Users with Access to Service Account,s15938, SOAR Gathers Users with Access to Service Account
p33,CISA,Account COA Alert Review,no description,[],41,,Activity,SOAR Retrieves Risk Profile for Service,s15939, SOAR Retrieves Risk Profile for Service
p33,CISA,Account COA Alert Review,no description,[],41,,Activity,SOAR Resets Service Account,s15940, SOAR Resets Service Account
p33,CISA,Account COA Alert Review,no description,[],41,,Activity,SOAR Resets User password,s15941, SOAR Resets User password
p33,CISA,Account COA Alert Review,no description,[],41,,Gateway,Is policy met for auto account reset?,s15949, Is policy met for auto account reset?
p33,CISA,Account COA Alert Review,no description,[],41,,Gateway,Are there indicators of infrastructure compromise?,s15950, Are there indicators of infrastructure compromise?
p33,CISA,Account COA Alert Review,no description,[],41,,Gateway,Does account need reset?,s15951, Does account need reset?
p33,CISA,Account COA Alert Review,no description,[],41,,Activity,SOAR Notifies User of PW Reset via Email,s15952, SOAR Notifies User of PW Reset via Email
p33,CISA,Account COA Alert Review,no description,[],41,,Activity,SOAR Notifies User of PW Reset via Text Message,s15953, SOAR Notifies User of PW Reset via Text Message
p33,CISA,Account COA Alert Review,no description,[],41,,Activity,SOAR Notifies Service Manager of Reset,s15955, SOAR Notifies Service Manager of Reset
p33,CISA,Account COA Alert Review,no description,[],41,,Activity,SOAR Notifies User of password Reset via Email,s15956, SOAR Notifies User of password Reset via Email
p33,CISA,Account COA Alert Review,no description,[],41,,Activity,SOAR Notifies User of password Reset via Text Message,s15957, SOAR Notifies User of password Reset via Text Message
p33,CISA,Account COA Alert Review,no description,[],41,Human,Activity,Analyst Reviews Ticket,s15960,Human Analyst Reviews Ticket
p33,CISA,Account COA Alert Review,no description,[],41,Human,Activity,"SOC 
Escalates Case and Addresses Issues",s15961,"Human SOC 
Escalates Case and Addresses Issues"
p33,CISA,Account COA Alert Review,no description,[],41,Human,Activity,Analyst Notifies Service Manager of Reset Need,s15963,Human Analyst Notifies Service Manager of Reset Need
p33,CISA,Account COA Alert Review,no description,[],41,Human,Activity,Analyst and Service Manageer Maintain Service and Reset Account,s15964,Human Analyst and Service Manageer Maintain Service and Reset Account
p33,CISA,Account COA Alert Review,no description,[],41,Human,Activity,Service Manager Deploys Mitigation for Account Reset,s15965,Human Service Manager Deploys Mitigation for Account Reset
p33,CISA,Account COA Alert Review,no description,[],41,Human,Activity,SOC Notifes Executive by Phone,s15966,Human SOC Notifes Executive by Phone
p33,CISA,Account COA Alert Review,no description,[],41,Human,Activity,Service Manager Closes Ticket,s15968,Human Service Manager Closes Ticket
p34,CISA,Add Domain-URL to IDS,no description,[],6,,Activity,SOAR Retrieves Domain/URL from Case,s15974, SOAR Retrieves Domain/URL from Case
p34,CISA,Add Domain-URL to IDS,no description,[],6,,Activity,SOAR Formats IDS Rule,s15975, SOAR Formats IDS Rule
p34,CISA,Add Domain-URL to IDS,no description,[],6,,Activity,SOAR Adds Rule to IDS,s15976, SOAR Adds Rule to IDS
p35,CISA,Add Email to Blocked Senders List,no description,[],5,,Activity,SOAR Pulls Email Sender from Case,s15980, SOAR Pulls Email Sender from Case
p35,CISA,Add Email to Blocked Senders List,no description,[],5,,Activity,SOAR Adds Email Address to Blocked Sender List on Mail Server,s15981, SOAR Adds Email Address to Blocked Sender List on Mail Server
p36,CISA,Add File Hash to IDS,no description,[],6,,Activity,SOAR Retrieves File Hash from Case,s15985, SOAR Retrieves File Hash from Case
p37,CISA,Add IP to IDS,no description,[],6,,Activity,SOAR Retrieves IP from Case,s15991, SOAR Retrieves IP from Case
p38,CISA,Analyst Review of Account Alert,no description,[],11,,StartEvent,Monitor Account,s15996, Monitor Account
p38,CISA,Analyst Review of Account Alert,no description,[],11,Human,Activity,"SOC 
Escalates Event and Addresses Issues",s15999,"Human SOC 
Escalates Event and Addresses Issues"
p38,CISA,Analyst Review of Account Alert,no description,[],11,,Activity,SOAR Extracts all Alert and Account Information,s16002, SOAR Extracts all Alert and Account Information
p39,CISA,Block Domain-URL at Firewall,no description,[],6,,Activity,SOAR Blocks Domain/URL at FW,s16008, SOAR Blocks Domain/URL at FW
p39,CISA,Block Domain-URL at Firewall,no description,[],6,,Activity,SOAR Updates Digest of Newly Blocked Domains / URLs,s16010, SOAR Updates Digest of Newly Blocked Domains / URLs
p40,CISA,Block Domain-URL at Proxy,no description,[],6,,Activity,SOAR Adds Domain/URL to Proxy Block List,s16014, SOAR Adds Domain/URL to Proxy Block List
p40,CISA,Block Domain-URL at Proxy,no description,[],6,,Activity,SOAR Updates Digest of Newly Blocked Domains/URLs,s16016, SOAR Updates Digest of Newly Blocked Domains/URLs
p41,CISA,Block Email to Email Security Appliance,no description,[],6,,Activity,SOAR Retrieves Email Information from Case,s16020, SOAR Retrieves Email Information from Case
p41,CISA,Block Email to Email Security Appliance,no description,[],6,,Activity,SOAR Updates Block List at Email Security Appliance,s16021, SOAR Updates Block List at Email Security Appliance
p41,CISA,Block Email to Email Security Appliance,no description,[],6,,Activity,ESA Updates Digest of Newly Blocked Emails,s16022, ESA Updates Digest of Newly Blocked Emails
p42,CISA,Block File at Endpoint,no description,[],7,,Activity,SOAR Retrieves File Info from Case,s16026, SOAR Retrieves File Info from Case
p42,CISA,Block File at Endpoint,no description,[],7,,Activity,SOAR Adds File to Endpoint Block List,s16027, SOAR Adds File to Endpoint Block List
p42,CISA,Block File at Endpoint,no description,[],7,,Activity,Endpoint Updates Block List on Systems,s16028, Endpoint Updates Block List on Systems
p42,CISA,Block File at Endpoint,no description,[],7,,Activity,SOAR Updates Digest of Newly Blocked Files,s16029, SOAR Updates Digest of Newly Blocked Files
p43,CISA,Block IP at Firewall,no description,[],6,,StartEvent,Process IP IOC,s16032, Process IP IOC
p43,CISA,Block IP at Firewall,no description,[],6,,Activity,SOAR Blocks IP at FW,s16033, SOAR Blocks IP at FW
p43,CISA,Block IP at Firewall,no description,[],6,,Activity,SOAR Updates Digest of Newly Blocked IPs,s16035, SOAR Updates Digest of Newly Blocked IPs
p44,CISA,Evaluate IOC COAs,no description,[],32,,Event,Evaluate IOC OR Calculate IOC Risk Score OR System COA Alert Review,s16038, Evaluate IOC OR Calculate IOC Risk Score OR System COA Alert Review
p44,CISA,Evaluate IOC COAs,no description,[],32,,Activity,SOAR Retrieves Info from Case,s16039, SOAR Retrieves Info from Case
p44,CISA,Evaluate IOC COAs,no description,[],32,,Activity,SOAR Creates Review Ticket for SOC,s16040, SOAR Creates Review Ticket for SOC
p44,CISA,Evaluate IOC COAs,no description,[],32,,Gateway,Does IOC fail to meet Auto Block criteria?,s16044, Does IOC fail to meet Auto Block criteria?
p44,CISA,Evaluate IOC COAs,no description,[],32,,Gateway,Does IOC sighting count meet sharing threshold?,s16045, Does IOC sighting count meet sharing threshold?
p44,CISA,Evaluate IOC COAs,no description,[],32,,Gateway,Does event meet sharing threshold?,s16046, Does event meet sharing threshold?
p44,CISA,Evaluate IOC COAs,no description,[],32,,Event,Add IP to IDS,s16053, Add IP to IDS
p44,CISA,Evaluate IOC COAs,no description,[],32,,Event,Block IP at Firewall,s16054, Block IP at Firewall
p44,CISA,Evaluate IOC COAs,no description,[],32,,Event,Add Domain - URL to IDS,s16055, Add Domain - URL to IDS
p44,CISA,Evaluate IOC COAs,no description,[],32,,Event,Block Domain- URL at Firewall,s16056, Block Domain- URL at Firewall
p44,CISA,Evaluate IOC COAs,no description,[],32,,Event,Block Domain - URL at Proxy,s16057, Block Domain - URL at Proxy
p44,CISA,Evaluate IOC COAs,no description,[],32,,Event,Block File at Endpoint,s16058, Block File at Endpoint
p44,CISA,Evaluate IOC COAs,no description,[],32,,Event,Block Email to Email Security Appliance,s16059, Block Email to Email Security Appliance
p44,CISA,Evaluate IOC COAs,no description,[],32,,Event,Add Email to Blocked Sender List,s16060, Add Email to Blocked Sender List
p44,CISA,Evaluate IOC COAs,no description,[],32,,Event,Submit IOC Sighting,s16061, Submit IOC Sighting
p44,CISA,Evaluate IOC COAs,no description,[],32,,Event,Share Event Information,s16062, Share Event Information
p44,CISA,Evaluate IOC COAs,no description,[],32,,Event,Add File Hash to IDS,s16063, Add File Hash to IDS
p44,CISA,Evaluate IOC COAs,no description,[],32,,Activity,Notify SOC Analyst,s16067, Notify SOC Analyst
p44,CISA,Evaluate IOC COAs,no description,[],32,Human,Activity,SOC Reviews Case and Selects COAs,s16068,Human SOC Reviews Case and Selects COAs
p44,CISA,Evaluate IOC COAs,no description,[],32,Human,Activity,SOC Executes COA and Closes Ticket and Case,s16069,Human SOC Executes COA and Closes Ticket and Case
p45,CISA,ICS Asset Mitigation,no description,[],12,,StartEvent,ICS Asset Integrity Check,s16070, ICS Asset Integrity Check
p45,CISA,ICS Asset Mitigation,no description,[],12,,Activity,SOAR Extracts ICS Device Network Location,s16071, SOAR Extracts ICS Device Network Location
p45,CISA,ICS Asset Mitigation,no description,[],12,,Activity,SOAR Migrates Operations to Hot Spare,s16072, SOAR Migrates Operations to Hot Spare
p45,CISA,ICS Asset Mitigation,no description,[],12,,Activity,SOAR Quarantines Asset,s16073, SOAR Quarantines Asset
p45,CISA,ICS Asset Mitigation,no description,[],12,,Activity,SOAR Re-Images Asset via Config Management,s16074, SOAR Re-Images Asset via Config Management
p45,CISA,ICS Asset Mitigation,no description,[],12,,Activity,SOAR Generates Ticket for Mitigation,s16075, SOAR Generates Ticket for Mitigation
p45,CISA,ICS Asset Mitigation,no description,[],12,,Gateway,Does ICS have a hot spare?,s16076, Does ICS have a hot spare?
p45,CISA,ICS Asset Mitigation,no description,[],12,,Gateway,Does asset have a restoration image?,s16077, Does asset have a restoration image?
p45,CISA,ICS Asset Mitigation,no description,[],12,,Gateway,Re-image success?,s16078, Re-image success?
p45,CISA,ICS Asset Mitigation,no description,[],12,,Event,ICS Asset Recovery,s16079, ICS Asset Recovery
p45,CISA,ICS Asset Mitigation,no description,[],12,Human,Activity,Operator Reviews Ticket and Enables Mitigation,s16081,Human Operator Reviews Ticket and Enables Mitigation
p46,CISA,ICS Asset Recovery,no description,[],14,,StartEvent,ICS Asset Mitigation,s16082, ICS Asset Mitigation
p46,CISA,ICS Asset Recovery,no description,[],14,,Activity,SOAR Queries Asset for Restoration Workflows,s16083, SOAR Queries Asset for Restoration Workflows
p46,CISA,ICS Asset Recovery,no description,[],14,,Activity,SOAR Executes Restoration Workflow,s16084, SOAR Executes Restoration Workflow
p46,CISA,ICS Asset Recovery,no description,[],14,,Activity,SOAR Tests Asset Functionality,s16085, SOAR Tests Asset Functionality
p46,CISA,ICS Asset Recovery,no description,[],14,,Activity,SOAR Documents Incident and Recovery into Digest,s16086, SOAR Documents Incident and Recovery into Digest
p46,CISA,ICS Asset Recovery,no description,[],14,,Activity,SOAR Generates Ticket for Recovery,s16087, SOAR Generates Ticket for Recovery
p46,CISA,ICS Asset Recovery,no description,[],14,,Gateway,Does restoration workflow exist?,s16089, Does restoration workflow exist?
p46,CISA,ICS Asset Recovery,no description,[],14,,Gateway,Asset functional?,s16090, Asset functional?
p46,CISA,ICS Asset Recovery,no description,[],14,,Activity,SOAR Notifies Operator of Recovery,s16091, SOAR Notifies Operator of Recovery
p46,CISA,ICS Asset Recovery,no description,[],14,Human,Activity,Operator Reviews Ticket and Enables Recovery,s16093,Human Operator Reviews Ticket and Enables Recovery
p47,CISA,Rebuild Server,no description,[],18,,StartEvent,Select Heartbeat Failure COAs OR Reinstall Service,s16096, Select Heartbeat Failure COAs OR Reinstall Service
p47,CISA,Rebuild Server,no description,[],18,,Activity,SOAR Gathers Service and Alert Details from Case,s16097, SOAR Gathers Service and Alert Details from Case
p47,CISA,Rebuild Server,no description,[],18,,Activity,SOAR Requests System Rebuild via Config Mgt,s16098, SOAR Requests System Rebuild via Config Mgt
p47,CISA,Rebuild Server,no description,[],18,,Activity,SOAR Identifies Service Owner from Directory,s16099, SOAR Identifies Service Owner from Directory
p47,CISA,Rebuild Server,no description,[],18,,Activity,Config Mgt Modifies Network Access and Rebuilds Server,s16100, Config Mgt Modifies Network Access and Rebuilds Server
p47,CISA,Rebuild Server,no description,[],18,,Activity,Config Mgt Verifies Installation,s16101, Config Mgt Verifies Installation
p47,CISA,Rebuild Server,no description,[],18,,Activity,Config Mgt Restores Standard Network Access,s16102, Config Mgt Restores Standard Network Access
p47,CISA,Rebuild Server,no description,[],18,,Activity,SOAR Checks Service Availability,s16103, SOAR Checks Service Availability
p47,CISA,Rebuild Server,no description,[],18,,Gateway,Policy met for automated rebuild?,s16105, Policy met for automated rebuild?
p47,CISA,Rebuild Server,no description,[],18,,Gateway,Service avaialble?,s16106, Service avaialble?
p47,CISA,Rebuild Server,no description,[],18,,Activity,SOAR Notifies Service Owner of Reinstall Request,s16107, SOAR Notifies Service Owner of Reinstall Request
p47,CISA,Rebuild Server,no description,[],18,,Activity,SOAR Notifies SOC and Service Owner of Restoration,s16108, SOAR Notifies SOC and Service Owner of Restoration
p47,CISA,Rebuild Server,no description,[],18,,Activity,SOAR Notifies SOC and Service Owner of Failed Restore,s16109, SOAR Notifies SOC and Service Owner of Failed Restore
p47,CISA,Rebuild Server,no description,[],18,Human,Activity,Service Owner Approves Rebuild,s16110,Human Service Owner Approves Rebuild
p47,CISA,Rebuild Server,no description,[],18,Human,Activity,SOC and Service Owner Work to Restore Service,s16111,Human SOC and Service Owner Work to Restore Service
p48,CISA,Reinstall Service,no description,[],19,,StartEvent,Select Heartbeat Failure COAs,s16114, Select Heartbeat Failure COAs
p48,CISA,Reinstall Service,no description,[],19,,Activity,SOAR Re-Installs Service via Config Mgmt,s16117, SOAR Re-Installs Service via Config Mgmt
p48,CISA,Reinstall Service,no description,[],19,,Gateway,Policy met for automated service re-install?,s16119, Policy met for automated service re-install?
p48,CISA,Reinstall Service,no description,[],19,,Gateway,Policy met for server rebuild?,s16121, Policy met for server rebuild?
p48,CISA,Reinstall Service,no description,[],19,,Gateway,Rebuild server?,s16122, Rebuild server?
p48,CISA,Reinstall Service,no description,[],19,,Activity,"SOAR 
Notifies Service Owner of Reinstall Request",s16123," SOAR 
Notifies Service Owner of Reinstall Request"
p48,CISA,Reinstall Service,no description,[],19,,Activity,"SOAR 
Notifies SOC and Service Owner of Restoration",s16124," SOAR 
Notifies SOC and Service Owner of Restoration"
p48,CISA,Reinstall Service,no description,[],19,,Activity,"SOAR 
Notifies SOC and Service Owner of Failed Re-Install",s16125," SOAR 
Notifies SOC and Service Owner of Failed Re-Install"
p48,CISA,Reinstall Service,no description,[],19,Human,Activity,Service Owner Approves Reinstall,s16126,Human Service Owner Approves Reinstall
p48,CISA,Reinstall Service,no description,[],19,Human,Activity,SOC and Service Owner Select COA,s16127,Human SOC and Service Owner Select COA
p48,CISA,Reinstall Service,no description,[],19,Human,Activity,SOC and Service Owner Resolve Issue,s16128,Human SOC and Service Owner Resolve Issue
p48,CISA,Reinstall Service,no description,[],19,,Event,Rebuild Server,s16130, Rebuild Server
p49,CISA,Remediate Systems,no description,[],19,,Activity,SOAR Quarantines Affected Systems via EDR,s16133, SOAR Quarantines Affected Systems via EDR
p49,CISA,Remediate Systems,no description,[],19,,Activity,"SOAR 
Attempts Restoration via Config Mgmt Suite",s16134," SOAR 
Attempts Restoration via Config Mgmt Suite"
p49,CISA,Remediate Systems,no description,[],19,,Activity,SOAR  Creates Ticket for Restoration Review,s16135, SOAR  Creates Ticket for Restoration Review
p49,CISA,Remediate Systems,no description,[],19,,Activity,SOAR Creates Ticket for Failed Restoration,s16136, SOAR Creates Ticket for Failed Restoration
p49,CISA,Remediate Systems,no description,[],19,,Activity,SOAR Removes Quarantine,s16137, SOAR Removes Quarantine
p49,CISA,Remediate Systems,no description,[],19,,Activity,SOAR Migrates System to Hot Spare,s16138, SOAR Migrates System to Hot Spare
p49,CISA,Remediate Systems,no description,[],19,,Gateway,Restoration complete?,s16139, Restoration complete?
p49,CISA,Remediate Systems,no description,[],19,,Gateway,Systems restored?,s16140, Systems restored?
p49,CISA,Remediate Systems,no description,[],19,,Gateway,Does system have hot-spare?,s16141, Does system have hot-spare?
p49,CISA,Remediate Systems,no description,[],19,,Activity,SOAR Notifies SOC of Review,s16142, SOAR Notifies SOC of Review
p49,CISA,Remediate Systems,no description,[],19,,Activity,SOAR Notifies SOC of Failed Restoration,s16143, SOAR Notifies SOC of Failed Restoration
p49,CISA,Remediate Systems,no description,[],19,Human,Activity,SOC Reviews Remediation,s16144,Human SOC Reviews Remediation
p49,CISA,Remediate Systems,no description,[],19,Human,Activity,SOC Approves Restoration,s16145,Human SOC Approves Restoration
p49,CISA,Remediate Systems,no description,[],19,Human,Activity,SOC Restores System Manually,s16146,Human SOC Restores System Manually
p49,CISA,Remediate Systems,no description,[],19,,StartEvent,System COA Alert Review,s16149, System COA Alert Review
p50,CISA,Select Heartbeat Failure,no description,[],22,,Gateway,Policy threshold met for service restart?,s16153, Policy threshold met for service restart?
p50,CISA,Select Heartbeat Failure,no description,[],22,,Gateway,Policy threshold met for service reinstall?,s16155, Policy threshold met for service reinstall?
p50,CISA,Select Heartbeat Failure,no description,[],22,,Activity,SOAR Restarts Service on Server,s16157, SOAR Restarts Service on Server
p50,CISA,Select Heartbeat Failure,no description,[],22,,Activity,SOAR Generates Ticket for Heartbeat Failure Alert,s16159, SOAR Generates Ticket for Heartbeat Failure Alert
p50,CISA,Select Heartbeat Failure,no description,[],22,,Activity,"SOAR
Notifies SOC and Service Owner of Restart",s16161," SOAR
Notifies SOC and Service Owner of Restart"
p50,CISA,Select Heartbeat Failure,no description,[],22,,Activity,SOAR Notifies SOC and Service Owner of Server and Service Status,s16162, SOAR Notifies SOC and Service Owner of Server and Service Status
p50,CISA,Select Heartbeat Failure,no description,[],22,,Event,Reinstall Service,s16165, Reinstall Service
p50,CISA,Select Heartbeat Failure,no description,[],22,Human,Activity,SOC and Service Owner Mitigate Issue and Restore Service,s16170,Human SOC and Service Owner Mitigate Issue and Restore Service
p50,CISA,Select Heartbeat Failure,no description,[],22,Human,Activity,SOC Investigates Ticket,s16171,Human SOC Investigates Ticket
p51,CISA,System COA Alert Review,no description,[],21,,Activity,SOAR Gathers System and Alert Information,s16174, SOAR Gathers System and Alert Information
p51,CISA,System COA Alert Review,no description,[],21,,Activity,SOAR Creates Ticket for COA Review,s16175, SOAR Creates Ticket for COA Review
p51,CISA,System COA Alert Review,no description,[],21,Human,Activity,SOC selects IOCs for Blocking,s16178,Human SOC selects IOCs for Blocking
p51,CISA,System COA Alert Review,no description,[],21,Human,Activity,SOC Identifies and Executes any Additional Tasks,s16179,Human SOC Identifies and Executes any Additional Tasks
p51,CISA,System COA Alert Review,no description,[],21,Human,Activity,SOC Analyst Submits Information to Case,s16181,Human SOC Analyst Submits Information to Case
p51,CISA,System COA Alert Review,no description,[],21,,Gateway,Is Blocking Needed?,s16184, Is Blocking Needed?
p51,CISA,System COA Alert Review,no description,[],21,,Gateway,Do systems need remediation?,s16185, Do systems need remediation?
p51,CISA,System COA Alert Review,no description,[],21,,Gateway,Does event meet policy for sharing information?,s16186, Does event meet policy for sharing information?
p51,CISA,System COA Alert Review,no description,[],21,,Event,Remediate Systems,s16188, Remediate Systems
p51,CISA,System COA Alert Review,no description,[],21,,StartEvent,System Response Type Review OR Monitor Internal System OR Analyst Review of System Alerts,s16194, System Response Type Review OR Monitor Internal System OR Analyst Review of System Alerts
p52,CISA,Parse Email,no description,[],14,,Event,Start Parse Email Workflow,s16195, Start Parse Email Workflow
p52,CISA,Parse Email,no description,[],14,,Activity,Forward Email to SOAR,s16196, Forward Email to SOAR
p52,CISA,Parse Email,no description,[],14,,Activity,Determine which IP was affected,s16197, Determine which IP was affected
p52,CISA,Parse Email,no description,[],14,,Activity,Search for the remaining IP's mentioned in the email body & attachments,s16198, Search for the remaining IP's mentioned in the email body & attachments
p52,CISA,Parse Email,no description,[],14,,Activity,Add any non-affected IP's to the suspicious IP Set,s16199, Add any non-affected IP's to the suspicious IP Set
p52,CISA,Parse Email,no description,[],14,,Activity,Generate Ticket for Email Response,s16200, Generate Ticket for Email Response
p52,CISA,Parse Email,no description,[],14,,Activity,Generate Tickets for IP Response,s16201, Generate Tickets for IP Response
p52,CISA,Parse Email,no description,[],14,,Activity,Query Local Enrichment for IP IOC information,s16202, Query Local Enrichment for IP IOC information
